,age,marital,segment,SocialMedia,income,creditRating,aveSpend,touchpoints,nTouchpoints,recent_touchpoint,num_creditRating,single,divorced,married,unknown,P4,P3,P2,P1,U,N,Y,C,B,D,A,F,E,New,G
9586,32,single,P1,N,52000.0,E,575.13,emailDestination mailGift mailDiscount emailDiscount smsDiscount emailDestination emailDestination emailDestination,8,emailDestination,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9587,24,single,P3,U,25000.0,C,220.04,emailDiscount emailDestination emailDestination emailDestination emailDestination emailDestination emailDestination smsDestination,8,smsDestination,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9588,38,single,P1,Y,65000.0,B,281.19,emailDiscount smsGift emailDiscount emailDestination,4,emailDestination,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
9589,33,single,P3,N,75000.0,B,151.12,smsDestination emailDiscount,2,emailDiscount,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
9590,28,married,P1,Y,175000.0,C,17.11,emailDiscount,1,emailDiscount,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
9591,48,married,P1,Y,60000.0,New,1440.87,mailDiscount emailDestination,2,emailDestination,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9592,39,married,P4,Y,37000.0,New,4.92,emailDestination,1,emailDestination,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9593,29,married,P2,Y,152389.0,C,128.36,emailDiscount mailDestination emailDestination emailGift,4,emailGift,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9594,38,single,P4,N,33000.0,B,91.47,emailDiscount smsDiscount emailDiscount emailDiscount smsDiscount,5,smsDiscount,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9595,36,married,P3,Y,53000.0,E,61.44,emailDiscount emailDiscount,2,emailDiscount,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9596,30,married,P1,Y,28000.0,B,1562.5,smsGift smsDestination emailDestination smsGift,4,smsGift,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
9597,49,divorced,P1,Y,78000.0,D,5279.56,mailDiscount emailDestination smsDestination mailDiscount mailDiscount mailGift,6,mailGift,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9598,51,married,P1,U,30000.0,D,91.6,emailDestination emailDiscount,2,emailDiscount,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9599,27,married,P3,Y,100000.0,C,37.41,emailDestination,1,emailDestination,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9600,33,single,P2,N,45000.0,C,67.93,mailDiscount emailDiscount emailDestination,3,emailDestination,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9601,36,married,P3,N,58000.0,D,207.1,smsDestination emailDestination smsDestination mailDiscount,4,mailDiscount,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
9602,40,married,P4,U,50000.0,B,571.15,emailDestination emailDestination mailDiscount,3,mailDiscount,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9603,25,single,P4,N,65000.0,D,4.92,emailDestination,1,emailDestination,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9604,33,married,P1,U,51000.0,E,297.73,emailGift emailDestination emailDiscount smsDiscount mailDestination emailDiscount emailDestination,7,emailDestination,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9605,29,married,P1,U,54000.0,B,126.76,emailGift smsDestination emailDestination smsDestination,4,smsDestination,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9606,37,married,P1,Y,18000.0,A,204.03,smsGift emailDestination emailDiscount,3,emailDiscount,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9607,37,married,P1,N,60000.0,B,311.04,smsDestination mailDiscount emailDestination,3,emailDestination,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
9608,36,married,P1,U,68000.0,B,2357.35,emailDestination mailDiscount mailDiscount mailDiscount,4,mailDiscount,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9609,46,married,P2,Y,50000.0,C,624.13,emailDestination smsDestination mailDiscount smsDestination smsDestination smsGift smsDestination emailDestination,8,emailDestination,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9610,28,single,P4,Y,150000.0,E,440.0,mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount mailDiscount,8,mailDiscount,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9611,59,married,P2,U,78484.0,D,3500.14,mailDiscount emailDestination smsDiscount mailDestination mailDiscount mailDiscount emailDestination mailGift,8,mailGift,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9612,27,married,P3,Y,84500.0,C,50.0,emailDiscount,1,emailDiscount,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9613,53,single,P3,Y,70000.0,A,963.74,emailDiscount mailDestination,2,mailDestination,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9614,36,married,P4,U,45000.0,New,10.88,smsDiscount emailDestination,2,emailDestination,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9615,29,single,P2,Y,52000.0,C,12.13,emailDestination,1,emailDestination,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9616,44,single,P2,N,20000.0,New,146.59,emailDestination emailGift,2,emailGift,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9617,49,married,P1,Y,51000.0,E,392.28,smsDestination emailGift emailDestination emailGift emailDiscount,5,emailDiscount,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
9618,49,divorced,P4,U,75000.0,A,41.45,emailDestination smsDiscount smsDiscount smsDiscount,4,smsDiscount,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9619,37,single,P2,U,135371.7,B,254.0,smsGift mailDiscount emailDiscount,3,emailDiscount,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9620,32,divorced,P3,N,200000.0,A,12.3,smsGift,1,smsGift,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9621,57,married,P4,N,60000.0,D,2.5,emailDestination,1,emailDestination,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9622,32,single,P3,U,40000.0,New,253.73,emailDestination emailDiscount mailDestination mailDiscount,4,mailDiscount,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9623,33,married,P4,Y,70000.0,D,30.95,emailDestination emailGift,2,emailGift,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9624,41,married,P2,N,80000.0,C,0.0,emailDestination smsDiscount,2,smsDiscount,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9625,48,married,P1,U,90000.0,A,97.36,smsGift,1,smsGift,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9626,32,divorced,P3,N,44528.0,A,45.49,mailDiscount,1,mailDiscount,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9627,32,single,P3,Y,20000.0,C,275.54,mailDiscount emailDestination,2,emailDestination,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9628,40,married,P4,Y,50000.0,C,2576.1,smsGift mailDiscount smsDestination mailGift,4,mailGift,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9629,48,married,P4,U,65000.0,A,326.51,emailDestination emailDiscount smsDiscount mailDiscount,4,mailDiscount,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9630,27,married,P2,N,44272.8,B,7.92,emailDestination,1,emailDestination,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9631,44,married,P2,N,62000.0,D,4010.0,emailDestination emailDestination mailDiscount mailDiscount,4,mailDiscount,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9632,56,married,P3,U,56000.0,A,7.5,emailDestination,1,emailDestination,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9633,27,single,P3,N,55000.0,B,1419.3,emailDestination mailDiscount emailDestination mailDestination smsDestination,5,smsDestination,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
9634,30,divorced,P4,N,73000.0,D,199.95,emailDestination mailGift emailDiscount emailDiscount emailDiscount mailGift emailDiscount mailGift,8,mailGift,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9635,45,married,P4,N,85000.0,A,13.22,emailGift smsDiscount,2,smsDiscount,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9636,50,married,P1,N,50000.0,B,70.75,emailDestination emailDestination emailDiscount,3,emailDiscount,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
9637,30,single,P1,U,103000.0,D,2.5,emailDestination,1,emailDestination,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9638,49,married,P4,N,35000.0,B,24.26,emailDestination emailDestination,2,emailDestination,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9639,28,single,P1,N,35000.0,C,65.69,emailGift emailDestination,2,emailDestination,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
9640,48,married,P4,N,16000.0,A,20.83,emailDestination,1,emailDestination,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9641,32,married,P4,N,40000.0,B,7.5,emailDestination,1,emailDestination,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9642,25,single,P3,U,45000.0,B,835.24,mailDiscount mailDiscount smsDiscount mailDiscount mailDiscount smsDestination mailDiscount smsDiscount,8,smsDiscount,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
9643,51,married,P3,N,42000.0,D,19.74,emailDestination mailGift,2,mailGift,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
9644,35,single,P4,U,77000.0,A,0.0,emailDestination emailDiscount emailDiscount,3,emailDiscount,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9645,29,married,P2,U,50000.0,D,126.0,mailDestination emailDestination,2,emailDestination,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9646,31,married,P4,U,65000.0,A,20.7,emailDestination,1,emailDestination,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9647,34,married,P2,U,47000.0,A,11812.39,emailDestination mailDiscount emailDestination smsGift emailDestination smsDestination,6,smsDestination,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9648,36,divorced,P1,N,80000.0,A,88.89,emailDestination emailDiscount emailDestination,3,emailDestination,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9649,60,married,P4,Y,120000.0,F,395.73,mailDiscount mailDestination emailDiscount,3,emailDiscount,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9650,52,married,P2,N,86650.0,E,6.96,smsDestination,1,smsDestination,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9651,60,single,P3,N,65000.0,New,90.03,emailDiscount emailDestination emailDestination smsGift,4,smsGift,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9652,29,single,P4,Y,45000.0,C,12.13,emailDestination,1,emailDestination,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9653,30,married,P3,Y,102000.0,B,26.13,emailDiscount emailDestination,2,emailDestination,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
9654,53,married,P4,N,69750.0,B,447.46,emailDiscount emailDestination mailDiscount mailDiscount smsDiscount emailDiscount smsDiscount smsDiscount,8,smsDiscount,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9655,47,divorced,P3,U,118000.0,E,43.47,emailGift emailDestination,2,emailDestination,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9656,49,married,P3,N,45000.0,C,60.0,emailDiscount,1,emailDiscount,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9657,39,married,P1,N,80000.0,C,41.33,emailDiscount,1,emailDiscount,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
9658,34,divorced,P2,N,61000.0,E,728.29,emailDestination emailDiscount emailDestination emailGift emailGift mailDiscount mailGift,7,mailGift,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9659,31,unknown,P4,N,52520.0,D,157.28,emailDiscount emailDiscount smsDestination mailDestination,4,mailDestination,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9660,29,single,P2,N,135000.0,C,70.07,emailDiscount emailDiscount emailDiscount,3,emailDiscount,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9661,27,single,P1,Y,42000.0,B,22.13,emailDestination emailDestination emailDestination,3,emailDestination,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
9662,55,divorced,P2,Y,60000.0,D,2.5,emailDestination,1,emailDestination,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9663,40,married,P1,Y,22800.0,D,289.77,smsGift,1,smsGift,4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9664,26,married,P1,U,90000.0,B,251.12,mailGift mailDiscount mailDiscount emailDiscount mailGift emailGift,6,emailGift,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9665,29,divorced,P1,Y,52000.0,A,18.59,emailGift,1,emailGift,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9666,27,single,P4,Y,90000.0,A,16.99,emailDestination smsDestination emailDestination emailDestination,4,emailDestination,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9667,33,married,P4,Y,145000.0,B,39.73,emailDestination mailGift,2,mailGift,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9668,43,married,P1,N,90000.0,F,264.83,emailDiscount smsDiscount smsDiscount emailDestination,4,emailDestination,6,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9669,30,married,P2,Y,68000.0,E,9.39,emailDiscount,1,emailDiscount,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9670,46,divorced,P2,N,80000.0,E,52.5,mailDiscount emailDestination,2,emailDestination,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9671,24,single,P2,N,93000.0,B,218.42,emailDiscount emailDestination,2,emailDestination,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9672,55,single,P2,N,58000.0,A,88.3,mailDiscount emailDestination emailDestination,3,emailDestination,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
9673,35,divorced,P1,N,145000.0,New,19.18,mailDiscount,1,mailDiscount,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9674,34,married,P3,Y,11000.0,D,27.84,emailDestination emailDiscount,2,emailDiscount,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
9675,32,married,P3,N,168000.0,C,871.96,smsDestination mailDiscount,2,mailDiscount,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9676,48,married,P2,Y,60000.0,C,12.13,emailDestination,1,emailDestination,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9677,36,married,P2,Y,75000.0,E,130.45,emailDiscount emailDestination emailDiscount,3,emailDiscount,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9678,50,single,P3,Y,65000.0,A,172.43,mailDestination,1,mailDestination,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
9679,41,married,P4,U,60000.0,C,33.66,emailGift smsDiscount emailDestination,3,emailDestination,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9680,43,divorced,P4,U,36000.0,C,807.25,mailDiscount smsDestination emailDestination emailDiscount emailDiscount smsDestination emailDestination,7,emailDestination,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9681,36,married,P4,U,98000.0,A,281.19,emailDiscount smsGift emailDiscount emailDestination,4,emailDestination,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9682,31,single,P3,U,120000.0,B,24.4,emailDestination emailDestination smsDiscount emailDestination,4,emailDestination,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
9683,53,married,P3,N,53000.0,D,36.93,emailDiscount emailDiscount,2,emailDiscount,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
9684,33,single,P4,N,18000.0,D,46.64,emailDiscount,1,emailDiscount,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9685,26,single,P1,N,40372.0,D,203.08,emailDestination emailDiscount mailDestination mailGift mailGift,5,mailGift,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9686,39,single,P4,N,25000.0,C,2.5,emailDestination,1,emailDestination,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9687,43,married,P1,U,80000.0,C,1392.13,emailDiscount mailDiscount emailDiscount mailDiscount emailDestination emailDestination emailDiscount mailDiscount,8,mailDiscount,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
9688,42,married,P4,Y,25000.0,C,884.01,smsDiscount mailDiscount mailDiscount mailDiscount,4,mailDiscount,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9689,37,married,P4,U,78000.0,C,1051.5,mailDiscount mailDiscount emailDestination,3,emailDestination,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9690,34,married,P3,N,73000.0,C,437.88,mailDiscount mailDiscount emailDestination,3,emailDestination,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9691,25,single,P3,N,73000.0,B,1099.19,smsDiscount emailDiscount emailDiscount emailDestination emailDiscount smsDiscount,6,smsDiscount,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
9692,52,divorced,P1,Y,40000.0,A,172.46,mailDiscount emailDestination,2,emailDestination,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9693,27,single,P1,N,86000.0,C,1194.73,mailDiscount mailDiscount emailDiscount emailDiscount emailDestination smsDestination emailDestination,7,emailDestination,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
9694,36,married,P4,U,120000.0,F,19.74,emailDestination mailGift,2,mailGift,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9695,50,single,P2,U,39000.0,B,10.16,mailGift,1,mailGift,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9696,44,married,P2,Y,74000.0,C,3143.46,emailDiscount smsGift emailDestination mailDestination mailDiscount mailDestination emailDiscount mailDiscount,8,mailDiscount,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9697,59,married,P3,N,120000.0,C,7.88,emailDestination,1,emailDestination,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9698,39,divorced,P3,N,100000.0,B,19.74,emailDestination mailGift,2,mailGift,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
9699,39,single,P1,Y,24800.0,D,1.22,smsDiscount,1,smsDiscount,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9700,42,married,P1,U,30000.0,B,4194.97,emailDiscount mailDiscount emailDestination emailDestination mailDiscount smsDiscount emailGift,7,emailGift,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9701,55,married,P3,Y,45000.0,New,69.98,emailDiscount,1,emailDiscount,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9702,32,divorced,P4,N,180000.0,B,45.22,smsDiscount emailDestination emailDiscount,3,emailDiscount,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9703,57,married,P1,U,80000.0,D,272.22,emailDestination emailGift emailDestination,3,emailDestination,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9704,51,single,P1,N,40000.0,B,4.92,emailDestination,1,emailDestination,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
9705,34,married,P1,U,50000.0,A,2602.06,smsDestination mailDiscount,2,mailDiscount,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9706,33,single,P3,U,126000.0,A,237.79,mailDiscount,1,mailDiscount,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9707,56,married,P3,Y,130000.0,C,29.89,smsDestination,1,smsDestination,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9708,37,married,P2,Y,80000.0,C,1031.43,emailDestination mailDiscount,2,mailDiscount,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9709,41,married,P2,N,53000.0,B,400.4,smsDiscount,1,smsDiscount,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9710,44,divorced,P3,N,65000.0,B,0.58,smsDiscount,1,smsDiscount,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
9711,28,single,P2,N,18000.0,C,967.64,mailDiscount emailDiscount smsDestination mailDiscount,4,mailDiscount,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9712,59,married,P2,N,81000.0,D,108.82,smsGift,1,smsGift,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9713,44,divorced,P2,U,80000.0,A,11.98,smsGift,1,smsGift,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9714,54,divorced,P2,U,69750.0,E,1392.13,emailDiscount mailDiscount emailDiscount mailDiscount emailDestination emailDestination emailDiscount mailDiscount,8,mailDiscount,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9715,31,married,P3,Y,65600.0,B,57.78,emailDiscount,1,emailDiscount,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
9716,60,married,P3,U,89000.0,A,24.4,emailDestination emailDestination smsDiscount emailDestination,4,emailDestination,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9717,33,single,P2,N,55824.0,E,0.47,smsDiscount,1,smsDiscount,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9718,51,divorced,P1,Y,42000.0,C,2.5,emailDestination,1,emailDestination,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
9719,27,single,P1,U,60000.0,A,1056.02,smsDestination emailGift mailDiscount emailGift emailDiscount mailDiscount,6,mailDiscount,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9720,44,married,P3,U,70000.0,D,16.63,emailDestination emailGift,2,emailGift,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
9721,39,single,P4,U,97000.0,A,75.0,emailDiscount emailDiscount mailDiscount,3,mailDiscount,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9722,27,single,P1,N,48000.0,D,190.0,smsGift,1,smsGift,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9723,30,married,P2,Y,58000.0,C,1197.84,mailDiscount smsDestination emailDiscount emailDiscount emailDiscount emailDiscount mailDiscount,7,mailDiscount,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
9724,40,married,P3,U,50000.0,B,571.15,emailDestination emailDestination mailDiscount,3,mailDiscount,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
9725,54,married,P4,Y,113000.0,E,47.48,emailGift emailGift,2,emailGift,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9726,36,married,P3,U,150000.0,F,116.93,emailDestination smsDestination smsDestination smsDestination smsDestination emailDiscount smsDiscount,7,smsDiscount,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9727,29,married,P4,U,46000.0,B,7.5,emailDestination,1,emailDestination,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9728,48,married,P4,N,42000.0,New,474.08,mailDiscount,1,mailDiscount,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9729,50,single,P1,N,62000.0,A,0.0,mailGift emailDestination emailDiscount,3,emailDiscount,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9730,34,married,P1,Y,130000.0,A,364.25,emailDestination emailDiscount emailDiscount emailGift mailDestination emailDiscount mailDestination emailDiscount,8,emailDiscount,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9731,36,divorced,P3,U,80000.0,A,88.89,emailDestination emailDiscount emailDestination,3,emailDestination,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9732,57,married,P3,N,40000.0,A,136.55,emailDiscount smsGift,2,smsGift,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9733,38,single,P2,U,80000.0,A,14.19,emailDiscount,1,emailDiscount,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9734,49,single,P4,N,105000.0,A,157.92,emailGift emailDestination emailDestination emailDiscount emailGift,5,emailGift,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9735,34,married,P2,Y,65000.0,D,190.4,smsDiscount emailDiscount,2,emailDiscount,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9736,50,married,P2,U,50000.0,B,70.75,emailDestination emailDestination emailDiscount,3,emailDiscount,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9737,49,unknown,P4,N,54579.2,C,11.63,emailDestination,1,emailDestination,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9738,28,married,P3,U,55000.0,D,195.42,mailDiscount emailDestination smsGift,3,smsGift,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
9739,24,single,P4,U,150000.0,B,64.35,emailDestination smsDestination emailDestination,3,emailDestination,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9740,33,divorced,P3,Y,89000.0,D,3947.55,mailDiscount,1,mailDiscount,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
9741,30,single,P1,Y,46000.0,B,210.88,emailDiscount emailDiscount,2,emailDiscount,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
